filename,target,kfold
img1803_7_90.png,7,0
img1374_5_270.png,5,0
img179_1_0.png,1,0
img2336_8_180.png,8,0
img2037_7_90.png,7,0
img16_1_0.png,1,0
img2351_8_180.png,8,0
img508_2_0.png,2,0
img1787_6_270.png,6,0
img306_1_270.png,1,0
img2493_9_90.png,9,0
img73_1_0.png,1,0
img2257_8_180.png,8,0
img1497_6_270.png,6,0
img1178_4_180.png,4,0
img981_4_180.png,4,0
img411_2_270.png,2,0
img2352_8_0.png,8,0
img521_2_90.png,2,0
img2636_9_270.png,9,0
img274_1_180.png,1,0
img2380_9_180.png,9,0
img1022_4_180.png,4,0
img1721_6_180.png,6,0
img615_2_270.png,2,0
img2640_9_0.png,9,0
img1922_7_270.png,7,0
img950_4_270.png,4,0
img2301_8_270.png,8,0
img1273_5_0.png,5,0
img412_2_0.png,2,0
img1519_6_270.png,6,0
img1172_4_0.png,4,0
img1469_5_270.png,5,0
img2599_9_90.png,9,0
img705_3_90.png,3,0
img59_1_0.png,1,0
img91_1_180.png,1,0
img2300_8_0.png,8,0
img1749_6_180.png,6,0
img876_3_90.png,3,0
img2010_7_0.png,7,0
img2216_8_270.png,8,0
img2273_8_90.png,8,0
img2625_9_0.png,9,0
img1155_4_180.png,4,0
img1327_5_180.png,5,0
img1195_5_270.png,5,0
img1586_6_180.png,6,0
img2011_7_180.png,7,0
img776_3_90.png,3,0
img2661_9_270.png,9,0
img2549_9_90.png,9,0
img2339_8_270.png,8,0
img914_3_180.png,3,0
img2296_8_90.png,8,0
img382_2_180.png,2,0
img1891_7_0.png,7,0
img1078_4_0.png,4,0
img581_2_90.png,2,0
img246_1_0.png,1,0
img127_1_180.png,1,0
img871_3_90.png,3,0
img2636_9_180.png,9,0
img732_3_0.png,3,0
img2337_8_90.png,8,0
img1686_6_180.png,6,0
img811_3_90.png,3,0
img2364_8_90.png,8,0
img1075_4_0.png,4,0
img159_1_0.png,1,0
img2118_8_180.png,8,0
img803_3_0.png,3,0
img1888_7_270.png,7,0
img2553_9_90.png,9,0
img1827_7_180.png,7,0
img1443_5_90.png,5,0
img2640_9_270.png,9,0
img1538_6_0.png,6,0
img2355_8_180.png,8,0
img1701_6_180.png,6,0
img1299_5_90.png,5,0
img385_2_180.png,2,0
img1568_6_270.png,6,0
img1713_6_180.png,6,0
img2096_8_180.png,8,0
img56_1_270.png,1,0
img1059_4_0.png,4,0
img328_2_180.png,2,0
img541_2_90.png,2,0
img272_1_270.png,1,0
img1855_7_0.png,7,0
img850_3_180.png,3,0
img941_4_0.png,4,0
img1434_5_180.png,5,0
img2440_9_90.png,9,0
img424_2_180.png,2,0
img2565_9_270.png,9,0
img572_2_0.png,2,0
img2462_9_270.png,9,0
img127_1_270.png,1,0
img1133_4_180.png,4,0
img1494_6_90.png,6,0
img1406_5_270.png,5,0
img733_3_270.png,3,0
img2313_8_180.png,8,0
img2033_7_90.png,7,0
img1683_6_90.png,6,0
img2579_9_90.png,9,0
img2308_8_180.png,8,0
img1635_6_0.png,6,0
img1962_7_180.png,7,0
img2588_9_270.png,9,0
img1676_6_0.png,6,0
img910_3_0.png,3,0
img2223_8_90.png,8,0
img1222_5_180.png,5,0
img678_3_180.png,3,0
img1174_4_270.png,4,0
img2555_9_0.png,9,0
img2073_7_270.png,7,0
img2093_7_180.png,7,0
img244_1_0.png,1,0
img968_4_90.png,4,0
img305_1_270.png,1,0
img1882_7_180.png,7,0
img245_1_270.png,1,0
img25_1_270.png,1,0
img1312_5_270.png,5,0
img1970_7_90.png,7,0
img1337_5_90.png,5,0
img1805_7_180.png,7,0
img1835_7_270.png,7,0
img955_4_0.png,4,0
img328_2_270.png,2,0
img0_1_180.png,1,0
img306_1_0.png,1,0
img460_2_0.png,2,0
img983_4_90.png,4,0
img764_3_0.png,3,0
img2350_8_0.png,8,0
img1876_7_270.png,7,0
img154_1_0.png,1,0
img2406_9_90.png,9,0
img2562_9_90.png,9,0
img1331_5_90.png,5,0
img1662_6_270.png,6,0
img1309_5_270.png,5,0
img2504_9_270.png,9,0
img399_2_90.png,2,0
img2247_8_90.png,8,0
img2469_9_90.png,9,0
img1799_7_0.png,7,0
img1341_5_0.png,5,0
img1548_6_180.png,6,0
img406_2_180.png,2,0
img609_2_0.png,2,0
img777_3_0.png,3,0
img2588_9_0.png,9,0
img2538_9_270.png,9,0
img961_4_0.png,4,0
img2166_8_90.png,8,0
img2180_8_0.png,8,0
img2482_9_270.png,9,0
img2132_8_180.png,8,0
img750_3_0.png,3,0
img474_2_0.png,2,0
img756_3_90.png,3,0
img2508_9_0.png,9,0
img1780_6_90.png,6,0
img2384_9_180.png,9,0
img1176_4_90.png,4,0
img2592_9_0.png,9,0
img1838_7_270.png,7,0
img292_1_270.png,1,0
img989_4_270.png,4,0
img1925_7_270.png,7,0
img365_2_270.png,2,0
img97_1_180.png,1,0
img2593_9_270.png,9,0
img1370_5_180.png,5,0
img2621_9_270.png,9,0
img1377_5_270.png,5,0
img1895_7_0.png,7,0
img1928_7_90.png,7,0
img343_2_0.png,2,0
img1611_6_0.png,6,0
img138_1_90.png,1,0
img202_1_90.png,1,0
img718_3_90.png,3,0
img2106_8_90.png,8,0
img2047_7_90.png,7,0
img1619_6_90.png,6,0
img1647_6_270.png,6,0
img925_4_90.png,4,0
img2272_8_0.png,8,0
img575_2_90.png,2,0
img204_1_270.png,1,0
img1110_4_90.png,4,0
img2517_9_180.png,9,0
img2270_8_0.png,8,0
img929_4_0.png,4,0
img562_2_270.png,2,0
img155_1_0.png,1,0
img2065_7_180.png,7,0
img1077_4_180.png,4,0
img616_2_0.png,2,0
img1204_5_0.png,5,0
img2380_9_270.png,9,0
img66_1_0.png,1,0
img761_3_0.png,3,0
img559_2_0.png,2,0
img509_2_270.png,2,0
img466_2_180.png,2,0
img622_2_180.png,2,0
img2193_8_180.png,8,0
img1897_7_180.png,7,0
img232_1_180.png,1,0
img2518_9_0.png,9,0
img995_4_0.png,4,0
img190_1_90.png,1,0
img1356_5_270.png,5,0
img2256_8_180.png,8,0
img790_3_0.png,3,0
img1727_6_270.png,6,0
img1678_6_0.png,6,0
img1141_4_90.png,4,0
img2663_9_0.png,9,0
img1890_7_270.png,7,0
img2161_8_90.png,8,0
img453_2_180.png,2,0
img680_3_270.png,3,0
img2082_7_0.png,7,0
img1697_6_0.png,6,0
img308_1_90.png,1,0
img1628_6_180.png,6,0
img883_3_270.png,3,0
img2061_7_90.png,7,0
img1447_5_0.png,5,0
img2078_7_270.png,7,0
img840_3_90.png,3,0
img1429_5_90.png,5,0
img853_3_0.png,3,0
img1893_7_0.png,7,0
img2607_9_270.png,9,0
img906_3_0.png,3,0
img168_1_180.png,1,0
img484_2_0.png,2,0
img142_1_180.png,1,0
img940_4_270.png,4,0
img1982_7_180.png,7,0
img1488_5_180.png,5,0
img419_2_180.png,2,0
img490_2_0.png,2,0
img2219_8_270.png,8,0
img549_2_0.png,2,0
img181_1_180.png,1,0
img464_2_270.png,2,0
img1763_6_90.png,6,0
img629_2_90.png,2,0
img1200_5_270.png,5,0
img2446_9_90.png,9,0
img900_3_0.png,3,0
img1603_6_0.png,6,0
img258_1_180.png,1,0
img1937_7_270.png,7,0
img102_1_0.png,1,0
img1828_7_180.png,7,0
img2656_9_90.png,9,0
img1629_6_0.png,6,0
img215_1_90.png,1,0
img612_2_270.png,2,0
img2545_9_270.png,9,0
img1593_6_0.png,6,0
img737_3_270.png,3,0
img1747_6_90.png,6,0
img708_3_270.png,3,0
img476_2_180.png,2,0
img446_2_0.png,2,0
img2643_9_90.png,9,0
img1268_5_270.png,5,0
img1542_6_0.png,6,0
img29_1_0.png,1,0
img47_1_90.png,1,0
img2062_7_180.png,7,0
img33_1_90.png,1,0
img1934_7_270.png,7,0
img548_2_180.png,2,0
img902_3_0.png,3,0
img2449_9_180.png,9,0
img1379_5_180.png,5,0
img564_2_0.png,2,0
img1095_4_0.png,4,0
img2041_7_0.png,7,0
img1390_5_0.png,5,0
img1929_7_90.png,7,0
img91_1_90.png,1,0
img1710_6_180.png,6,0
img2449_9_0.png,9,0
img1548_6_270.png,6,0
img157_1_0.png,1,0
img2322_8_180.png,8,0
img1082_4_180.png,4,0
img160_1_90.png,1,0
img1111_4_180.png,4,0
img2181_8_180.png,8,0
img1146_4_180.png,4,0
img897_3_0.png,3,0
img2194_8_180.png,8,0
img972_4_90.png,4,0
img1259_5_90.png,5,0
img2245_8_90.png,8,0
img2598_9_90.png,9,0
img825_3_90.png,3,0
img1440_5_0.png,5,0
img794_3_180.png,3,0
img2311_8_270.png,8,0
img1063_4_90.png,4,0
img586_2_270.png,2,0
img469_2_180.png,2,0
img762_3_90.png,3,0
img139_1_180.png,1,0
img362_2_180.png,2,0
img469_2_0.png,2,0
img680_3_180.png,3,0
img832_3_0.png,3,0
img1050_4_0.png,4,0
img676_3_180.png,3,0
img353_2_270.png,2,0
img584_2_90.png,2,0
img389_2_270.png,2,0
img2081_7_90.png,7,0
img329_2_0.png,2,0
img895_3_270.png,3,0
img1750_6_0.png,6,0
img1423_5_0.png,5,0
img2353_8_180.png,8,0
img863_3_90.png,3,0
img2580_9_270.png,9,0
img2284_8_180.png,8,0
img1323_5_270.png,5,0
img1607_6_0.png,6,0
img1797_7_180.png,7,0
img543_2_270.png,2,0
img1534_6_0.png,6,0
img1091_4_270.png,4,0
img2424_9_90.png,9,0
img2288_8_180.png,8,0
img212_1_180.png,1,0
img2585_9_270.png,9,0
img2611_9_90.png,9,0
img1836_7_90.png,7,0
img788_3_270.png,3,0
img1439_5_0.png,5,0
img2414_9_180.png,9,0
img1017_4_0.png,4,0
img226_1_0.png,1,0
img1222_5_270.png,5,0
img1180_4_270.png,4,0
img720_3_90.png,3,0
img1485_5_0.png,5,0
img2007_7_180.png,7,0
img428_2_0.png,2,0
img949_4_0.png,4,0
img837_3_0.png,3,0
img855_3_90.png,3,0
img611_2_180.png,2,0
img2341_8_90.png,8,0
img604_2_90.png,2,0
img2217_8_180.png,8,0
img331_2_270.png,2,0
img2053_7_180.png,7,0
img901_3_0.png,3,0
img2089_7_90.png,7,0
img2356_8_180.png,8,0
img407_2_90.png,2,0
img813_3_90.png,3,0
img619_2_90.png,2,0
img1114_4_90.png,4,0
img1831_7_90.png,7,0
img166_1_90.png,1,0
img1365_5_270.png,5,0
img372_2_180.png,2,0
img1351_5_180.png,5,0
img2626_9_90.png,9,0
img2186_8_270.png,8,0
img1912_7_180.png,7,0
img408_2_90.png,2,0
img425_2_0.png,2,0
img2172_8_180.png,8,0
img2580_9_90.png,9,0
img1876_7_0.png,7,0
img1018_4_0.png,4,0
img2331_8_180.png,8,0
img2651_9_90.png,9,0
img1539_6_270.png,6,0
img255_1_90.png,1,0
img2372_9_180.png,9,0
img717_3_270.png,3,0
img797_3_0.png,3,0
img1257_5_0.png,5,0
img588_2_90.png,2,0
img341_2_270.png,2,0
img1809_7_180.png,7,0
img544_2_90.png,2,0
img1368_5_90.png,5,0
img1824_7_90.png,7,0
img1540_6_90.png,6,0
img148_1_0.png,1,0
img360_2_180.png,2,0
img832_3_90.png,3,0
img198_1_180.png,1,0
img2611_9_270.png,9,0
img836_3_270.png,3,0
img2473_9_90.png,9,0
img1380_5_180.png,5,0
img155_1_270.png,1,0
img681_3_0.png,3,0
img2245_8_0.png,8,0
img2135_8_0.png,8,0
img2385_9_0.png,9,0
img1320_5_0.png,5,0
img768_3_0.png,3,0
img1197_5_0.png,5,0
img236_1_0.png,1,0
img468_2_90.png,2,0
img2078_7_180.png,7,0
img1216_5_270.png,5,0
img1787_6_0.png,6,0
img1852_7_90.png,7,0
img1356_5_90.png,5,0
img1872_7_90.png,7,0
img1971_7_270.png,7,0
img823_3_180.png,3,0
img1605_6_180.png,6,0
img967_4_180.png,4,0
img1908_7_90.png,7,0
img2044_7_270.png,7,0
img2111_8_270.png,8,0
img1767_6_90.png,6,0
img1177_4_90.png,4,0
img1428_5_180.png,5,0
img556_2_180.png,2,0
img470_2_90.png,2,0
img408_2_0.png,2,0
img1567_6_270.png,6,0
img2259_8_270.png,8,0
img329_2_90.png,2,0
img2236_8_0.png,8,0
img2548_9_90.png,9,0
img920_4_180.png,4,0
img1914_7_0.png,7,0
img1639_6_0.png,6,0
img942_4_180.png,4,0
img2384_9_270.png,9,0
img2138_8_270.png,8,0
img492_2_180.png,2,0
img978_4_270.png,4,0
img1609_6_270.png,6,0
img2193_8_270.png,8,0
img2069_7_270.png,7,0
img2591_9_180.png,9,0
img1500_6_0.png,6,0
img3_1_0.png,1,0
img2215_8_180.png,8,0
img1287_5_270.png,5,0
img527_2_180.png,2,0
img1729_6_0.png,6,0
img828_3_270.png,3,0
img1180_4_180.png,4,0
img175_1_0.png,1,0
img2071_7_0.png,7,0
img2186_8_180.png,8,0
img1323_5_90.png,5,0
img829_3_180.png,3,0
img1971_7_180.png,7,0
img2559_9_180.png,9,0
img597_2_90.png,2,0
img2659_9_0.png,9,0
img1723_6_180.png,6,0
img26_1_270.png,1,0
img1316_5_90.png,5,0
img796_3_270.png,3,0
img1462_5_0.png,5,0
img2373_9_90.png,9,0
img1774_6_0.png,6,0
img687_3_0.png,3,0
img1923_7_270.png,7,0
img1691_6_180.png,6,0
img349_2_90.png,2,0
img1604_6_0.png,6,0
img2279_8_0.png,8,0
img482_2_90.png,2,0
img2264_8_90.png,8,0
img1129_4_90.png,4,0
img1590_6_180.png,6,0
img2175_8_180.png,8,0
img2308_8_90.png,8,0
img421_2_270.png,2,0
img621_2_0.png,2,0
img1817_7_270.png,7,0
img466_2_270.png,2,0
img2221_8_270.png,8,0
img636_3_90.png,3,0
img2223_8_270.png,8,0
img2244_8_180.png,8,0
img744_3_180.png,3,0
img1270_5_270.png,5,0
img220_1_180.png,1,0
img2578_9_270.png,9,0
img976_4_90.png,4,0
img1019_4_270.png,4,0
img1086_4_0.png,4,0
img1713_6_0.png,6,0
img838_3_180.png,3,0
img837_3_180.png,3,0
img1351_5_270.png,5,0
img118_1_90.png,1,0
img2019_7_0.png,7,0
img1530_6_180.png,6,0
img1287_5_90.png,5,0
img216_1_180.png,1,0
img1606_6_180.png,6,0
img584_2_270.png,2,0
img668_3_270.png,3,0
img1668_6_270.png,6,0
img849_3_90.png,3,0
img1492_5_0.png,5,0
img34_1_90.png,1,0
img2184_8_90.png,8,0
img1042_4_180.png,4,0
img2224_8_90.png,8,0
img1363_5_270.png,5,0
img1626_6_270.png,6,0
img728_3_0.png,3,0
img2082_7_270.png,7,0
img1058_4_0.png,4,0
img1405_5_180.png,5,0
img1346_5_90.png,5,0
img227_1_90.png,1,0
img992_4_90.png,4,0
img255_1_270.png,1,0
img147_1_270.png,1,0
img918_3_270.png,3,0
img1272_5_90.png,5,0
img1834_7_270.png,7,0
img951_4_270.png,4,0
img690_3_90.png,3,0
img1729_6_180.png,6,0
img2435_9_90.png,9,0
img2400_9_270.png,9,0
img1382_5_270.png,5,0
img2013_7_270.png,7,0
img1506_6_0.png,6,0
img1234_5_180.png,5,0
img1991_7_90.png,7,0
img2286_8_270.png,8,0
img1375_5_90.png,5,0
img1839_7_270.png,7,0
img253_1_90.png,1,0
img1714_6_270.png,6,0
img1339_5_0.png,5,0
img2139_8_270.png,8,0
img234_1_0.png,1,0
img1614_6_180.png,6,0
img2641_9_90.png,9,0
img170_1_180.png,1,0
img1841_7_90.png,7,0
img2095_7_270.png,7,0
img1160_4_0.png,4,0
img1255_5_90.png,5,0
img303_1_270.png,1,0
img1522_6_90.png,6,0
img2213_8_0.png,8,0
img735_3_0.png,3,0
img1102_4_180.png,4,0
img443_2_270.png,2,0
img2539_9_180.png,9,0
img1702_6_90.png,6,0
img2511_9_90.png,9,0
img133_1_180.png,1,0
img1626_6_0.png,6,0
img1784_6_270.png,6,0
img693_3_180.png,3,0
img1434_5_270.png,5,0
img1819_7_180.png,7,0
img61_1_180.png,1,0
img1635_6_270.png,6,0
img1515_6_0.png,6,0
img2156_8_180.png,8,0
img181_1_270.png,1,0
img2415_9_0.png,9,0
img927_4_270.png,4,0
img2170_8_270.png,8,0
img2385_9_180.png,9,0
img807_3_270.png,3,0
img603_2_180.png,2,0
img1519_6_180.png,6,0
img2502_9_90.png,9,0
img125_1_0.png,1,0
img553_2_270.png,2,0
img507_2_90.png,2,0
img267_1_180.png,1,0
img1182_4_90.png,4,0
img563_2_0.png,2,0
img2303_8_270.png,8,0
img2239_8_0.png,8,0
img2349_8_0.png,8,0
img210_1_90.png,1,0
img502_2_0.png,2,0
img452_2_270.png,2,0
img1254_5_270.png,5,0
img691_3_270.png,3,0
img985_4_180.png,4,0
img2546_9_0.png,9,0
img2046_7_0.png,7,0
img1093_4_180.png,4,0
img1081_4_0.png,4,0
img462_2_90.png,2,0
img1378_5_180.png,5,0
img2254_8_0.png,8,0
img501_2_270.png,2,0
img1589_6_180.png,6,0
img2271_8_0.png,8,0
img1895_7_180.png,7,0
img2527_9_270.png,9,0
img1373_5_0.png,5,0
img780_3_270.png,3,0
img992_4_180.png,4,0
img1920_7_90.png,7,0
img1722_6_270.png,6,0
img1865_7_270.png,7,0
img2563_9_180.png,9,0
img875_3_180.png,3,0
img528_2_180.png,2,0
img2039_7_270.png,7,0
img2294_8_90.png,8,0
img483_2_0.png,2,0
img1096_4_0.png,4,0
img2554_9_270.png,9,0
img1934_7_180.png,7,0
img11_1_180.png,1,0
img1688_6_270.png,6,0
img771_3_180.png,3,0
img170_1_270.png,1,0
img1318_5_0.png,5,0
img2441_9_270.png,9,0
img515_2_270.png,2,0
img2577_9_90.png,9,0
img2135_8_270.png,8,0
img1501_6_0.png,6,0
img1979_7_90.png,7,0
img2448_9_90.png,9,0
img865_3_90.png,3,0
img1634_6_0.png,6,0
img1664_6_270.png,6,0
img1154_4_90.png,4,0
img2185_8_90.png,8,0
img1557_6_180.png,6,0
img82_1_90.png,1,0
img2311_8_0.png,8,0
img1829_7_270.png,7,0
img1276_5_270.png,5,0
img1060_4_0.png,4,0
img1460_5_90.png,5,0
img278_1_180.png,1,0
img387_2_0.png,2,0
img454_2_90.png,2,0
img2154_8_270.png,8,0
img458_2_90.png,2,0
img1523_6_180.png,6,0
img2513_9_90.png,9,0
img2403_9_90.png,9,0
img913_3_0.png,3,0
img396_2_270.png,2,0
img2101_8_90.png,8,0
img960_4_270.png,4,0
img1079_4_180.png,4,0
img131_1_180.png,1,0
img558_2_270.png,2,0
img1266_5_270.png,5,0
img198_1_0.png,1,0
img24_1_0.png,1,0
img1267_5_90.png,5,0
img1675_6_270.png,6,0
img27_1_0.png,1,0
img658_3_270.png,3,0
img1642_6_180.png,6,0
img2634_9_270.png,9,0
img1592_6_270.png,6,0
img2345_8_180.png,8,0
img1072_4_180.png,4,0
img2369_9_90.png,9,0
img723_3_0.png,3,0
img1672_6_180.png,6,0
img2181_8_0.png,8,0
img314_2_180.png,2,0
img718_3_0.png,3,0
img1891_7_90.png,7,0
img462_2_180.png,2,0
img2392_9_270.png,9,0
img463_2_90.png,2,0
img996_4_180.png,4,0
img50_1_90.png,1,0
img1389_5_270.png,5,0
img1355_5_0.png,5,0
img422_2_0.png,2,0
img2453_9_180.png,9,0
img1997_7_270.png,7,0
img395_2_0.png,2,0
img1664_6_90.png,6,0
img1635_6_90.png,6,0
img2078_7_0.png,7,0
img82_1_0.png,1,0
img1037_4_270.png,4,0
img1566_6_90.png,6,0
img605_2_180.png,2,0
img2599_9_180.png,9,0
img1609_6_90.png,6,0
img1644_6_180.png,6,0
img215_1_0.png,1,0
img2159_8_180.png,8,0
img692_3_270.png,3,0
img433_2_180.png,2,0
img2005_7_0.png,7,0
img1114_4_0.png,4,0
img547_2_180.png,2,0
img1618_6_270.png,6,0
img2451_9_0.png,9,0
img2131_8_90.png,8,0
img806_3_90.png,3,0
img62_1_270.png,1,0
img2475_9_90.png,9,0
img763_3_90.png,3,0
img2177_8_0.png,8,0
img383_2_90.png,2,0
img2631_9_90.png,9,0
img1716_6_90.png,6,0
img2045_7_180.png,7,0
img1325_5_270.png,5,0
img1208_5_0.png,5,0
img373_2_90.png,2,0
img1068_4_90.png,4,0
img612_2_180.png,2,0
img2477_9_180.png,9,0
img934_4_90.png,4,0
img1376_5_180.png,5,0
img1733_6_90.png,6,0
img1548_6_0.png,6,0
img2615_9_180.png,9,0
img2449_9_90.png,9,0
img1580_6_270.png,6,0
img1268_5_90.png,5,0
img1884_7_180.png,7,0
img1118_4_90.png,4,0
img555_2_0.png,2,0
img2104_8_0.png,8,0
img968_4_180.png,4,0
img210_1_270.png,1,0
img2436_9_270.png,9,0
img762_3_0.png,3,0
img1011_4_0.png,4,0
img1506_6_270.png,6,0
img256_1_270.png,1,0
img2178_8_180.png,8,0
img2552_9_0.png,9,0
img1396_5_180.png,5,0
img3_1_180.png,1,0
img2361_8_180.png,8,0
img2459_9_270.png,9,0
img2359_8_90.png,8,0
img2402_9_90.png,9,0
img1274_5_180.png,5,0
img2549_9_180.png,9,0
img216_1_270.png,1,0
img2556_9_0.png,9,0
img268_1_270.png,1,0
img2392_9_180.png,9,0
img1851_7_90.png,7,0
img1182_4_180.png,4,0
img1475_5_0.png,5,0
img435_2_270.png,2,0
img875_3_0.png,3,0
img2193_8_0.png,8,0
img1020_4_180.png,4,0
img423_2_0.png,2,0
img1855_7_270.png,7,0
img886_3_180.png,3,0
img2164_8_180.png,8,0
img539_2_0.png,2,0
img337_2_90.png,2,0
img1997_7_180.png,7,0
img2239_8_90.png,8,0
img1986_7_180.png,7,0
img653_3_0.png,3,0
img1344_5_90.png,5,0
img2225_8_90.png,8,0
img2199_8_270.png,8,0
img510_2_0.png,2,0
img2156_8_270.png,8,0
img2635_9_90.png,9,0
img1640_6_0.png,6,0
img1132_4_270.png,4,0
img2492_9_270.png,9,0
img370_2_0.png,2,0
img851_3_90.png,3,0
img457_2_90.png,2,0
img76_1_90.png,1,0
img1191_5_90.png,5,0
img1857_7_0.png,7,0
img1756_6_0.png,6,0
img2208_8_270.png,8,0
img1649_6_270.png,6,0
img266_1_180.png,1,0
img323_2_0.png,2,0
img2334_8_180.png,8,0
img106_1_0.png,1,0
img1911_7_0.png,7,0
img2309_8_180.png,8,0
img759_3_0.png,3,0
img926_4_0.png,4,0
img1215_5_270.png,5,0
img245_1_90.png,1,0
img1392_5_0.png,5,0
img1500_6_180.png,6,0
img2185_8_270.png,8,0
img696_3_90.png,3,0
img1467_5_0.png,5,0
img2115_8_90.png,8,0
img2153_8_180.png,8,0
img532_2_90.png,2,0
img2230_8_270.png,8,0
img823_3_90.png,3,0
img2491_9_180.png,9,0
img1376_5_270.png,5,0
img102_1_90.png,1,0
img2559_9_270.png,9,0
img1575_6_0.png,6,0
img1962_7_0.png,7,0
img1493_6_180.png,6,0
img1765_6_90.png,6,0
img1946_7_90.png,7,0
img1654_6_180.png,6,0
img1516_6_180.png,6,0
img2501_9_270.png,9,0
img1019_4_90.png,4,0
img1596_6_270.png,6,0
img2009_7_0.png,7,0
img2192_8_270.png,8,0
img716_3_270.png,3,0
img577_2_180.png,2,0
img2396_9_270.png,9,0
img1601_6_90.png,6,0
img233_1_0.png,1,0
img2190_8_270.png,8,0
img2030_7_270.png,7,0
img162_1_0.png,1,0
img1854_7_270.png,7,0
img818_3_90.png,3,0
img1764_6_180.png,6,0
img806_3_270.png,3,0
img1981_7_180.png,7,0
img1509_6_270.png,6,0
img2584_9_90.png,9,0
img642_3_0.png,3,0
img2466_9_90.png,9,0
img570_2_0.png,2,0
img592_2_270.png,2,0
img1964_7_270.png,7,0
img1506_6_90.png,6,0
img1079_4_0.png,4,0
img2621_9_180.png,9,0
img2479_9_180.png,9,0
img674_3_0.png,3,0
img1535_6_180.png,6,0
img429_2_90.png,2,0
img278_1_0.png,1,0
img783_3_0.png,3,0
img1054_4_270.png,4,0
img1445_5_270.png,5,0
img688_3_180.png,3,0
img2658_9_270.png,9,0
img2018_7_270.png,7,0
img2534_9_270.png,9,0
img2138_8_90.png,8,0
img829_3_90.png,3,0
img1731_6_90.png,6,0
img740_3_270.png,3,0
img251_1_180.png,1,0
img1526_6_270.png,6,0
img1263_5_270.png,5,0
img1241_5_270.png,5,0
img1970_7_180.png,7,0
img2114_8_90.png,8,0
img2149_8_0.png,8,0
img1289_5_270.png,5,0
img972_4_0.png,4,0
img602_2_0.png,2,0
img241_1_90.png,1,0
img2513_9_180.png,9,0
img1935_7_180.png,7,0
img2655_9_180.png,9,0
img2158_8_0.png,8,0
img276_1_90.png,1,0
img1218_5_180.png,5,0
img1282_5_180.png,5,0
img2037_7_180.png,7,0
img235_1_180.png,1,0
img1604_6_180.png,6,0
img1341_5_90.png,5,0
img834_3_180.png,3,0
img1522_6_270.png,6,0
img2415_9_270.png,9,0
img540_2_270.png,2,0
img146_1_180.png,1,0
img873_3_0.png,3,0
img380_2_270.png,2,0
img2439_9_90.png,9,0
img2083_7_90.png,7,0
img1179_4_90.png,4,0
img606_2_180.png,2,0
img1815_7_0.png,7,0
img2512_9_180.png,9,0
img1626_6_90.png,6,0
img589_2_90.png,2,0
img2306_8_90.png,8,0
img1843_7_0.png,7,0
img2325_8_270.png,8,0
img321_2_270.png,2,0
img2140_8_270.png,8,0
img527_2_90.png,2,0
img1481_5_0.png,5,0
img378_2_180.png,2,0
img2173_8_0.png,8,0
img1386_5_90.png,5,0
img1693_6_90.png,6,0
img1542_6_180.png,6,0
img866_3_0.png,3,0
img1029_4_90.png,4,0
img2458_9_90.png,9,0
img936_4_270.png,4,0
img2463_9_180.png,9,0
img2327_8_90.png,8,0
