filename,target,kfold
img1221_6_90.png,6,1
img1221_6_180.png,6,1
img1221_6_270.png,6,1
img1222_5_0.png,5,1
img1222_5_90.png,5,1
img1222_5_180.png,5,1
img1222_5_270.png,5,1
img1223_7_0.png,7,1
img1223_7_90.png,7,1
img1223_7_180.png,7,1
img1223_7_270.png,7,1
img1224_8_0.png,8,1
img1224_8_90.png,8,1
img1224_8_180.png,8,1
img1224_8_270.png,8,1
img1225_5_0.png,5,1
img1225_5_90.png,5,1
img1225_5_180.png,5,1
img1225_5_270.png,5,1
img1226_8_0.png,8,1
img1226_8_90.png,8,1
img1226_8_180.png,8,1
img1226_8_270.png,8,1
img1227_0_0.png,0,1
img1227_0_90.png,0,1
img1227_0_180.png,0,1
img1227_0_270.png,0,1
img1228_2_0.png,2,1
img1228_2_90.png,2,1
img1228_2_180.png,2,1
img1228_2_270.png,2,1
img1229_0_0.png,0,1
img1229_0_90.png,0,1
img1229_0_180.png,0,1
img1229_0_270.png,0,1
img1230_1_0.png,1,1
img1230_1_90.png,1,1
img1230_1_180.png,1,1
img1230_1_270.png,1,1
img1231_1_0.png,1,1
img1231_1_90.png,1,1
img1231_1_180.png,1,1
img1231_1_270.png,1,1
img1232_4_0.png,4,1
img1232_4_90.png,4,1
img1232_4_180.png,4,1
img1232_4_270.png,4,1
img1233_0_0.png,0,1
img1233_0_90.png,0,1
img1233_0_180.png,0,1
img1233_0_270.png,0,1
img1234_7_0.png,7,1
img1234_7_90.png,7,1
img1234_7_180.png,7,1
img1234_7_270.png,7,1
img1235_4_0.png,4,1
img1235_4_90.png,4,1
img1235_4_180.png,4,1
img1235_4_270.png,4,1
img1236_3_0.png,3,1
img1236_3_90.png,3,1
img1236_3_180.png,3,1
img1236_3_270.png,3,1
img1237_7_0.png,7,1
img1237_7_90.png,7,1
img1237_7_180.png,7,1
img1237_7_270.png,7,1
img1238_2_0.png,2,1
img1238_2_90.png,2,1
img1238_2_180.png,2,1
img1238_2_270.png,2,1
img1239_3_0.png,3,1
img1239_3_90.png,3,1
img1239_3_180.png,3,1
img1239_3_270.png,3,1
img1240_7_0.png,7,1
img1240_7_90.png,7,1
img1240_7_180.png,7,1
img1240_7_270.png,7,1
img1241_1_0.png,1,1
img1241_1_90.png,1,1
img1241_1_180.png,1,1
img1241_1_270.png,1,1
img1242_2_0.png,2,1
img1242_2_90.png,2,1
img1242_2_180.png,2,1
img1242_2_270.png,2,1
img1243_4_0.png,4,1
img1243_4_90.png,4,1
img1243_4_180.png,4,1
img1243_4_270.png,4,1
img1244_7_0.png,7,1
img1244_7_90.png,7,1
img1244_7_180.png,7,1
img1244_7_270.png,7,1
img1245_6_0.png,6,1
img1245_6_90.png,6,1
img1245_6_180.png,6,1
img1245_6_270.png,6,1
img1246_5_0.png,5,1
img1246_5_90.png,5,1
img1246_5_180.png,5,1
img1246_5_270.png,5,1
img1247_5_0.png,5,1
img1247_5_90.png,5,1
img1247_5_180.png,5,1
img1247_5_270.png,5,1
img1248_2_0.png,2,1
img1248_2_90.png,2,1
img1248_2_180.png,2,1
img1248_2_270.png,2,1
img1249_5_0.png,5,1
img1249_5_90.png,5,1
img1249_5_180.png,5,1
img1249_5_270.png,5,1
img1250_0_0.png,0,1
img1250_0_90.png,0,1
img1250_0_180.png,0,1
img1250_0_270.png,0,1
img1251_2_0.png,2,1
img1251_2_90.png,2,1
img1251_2_180.png,2,1
img1251_2_270.png,2,1
img1252_8_0.png,8,1
img1252_8_90.png,8,1
img1252_8_180.png,8,1
img1252_8_270.png,8,1
img1253_2_0.png,2,1
img1253_2_90.png,2,1
img1253_2_180.png,2,1
img1253_2_270.png,2,1
img1254_0_0.png,0,1
img1254_0_90.png,0,1
img1254_0_180.png,0,1
img1254_0_270.png,0,1
img1255_2_0.png,2,1
img1255_2_90.png,2,1
img1255_2_180.png,2,1
img1255_2_270.png,2,1
img1256_1_0.png,1,1
img1256_1_90.png,1,1
img1256_1_180.png,1,1
img1256_1_270.png,1,1
img1257_3_0.png,3,1
img1257_3_90.png,3,1
img1257_3_180.png,3,1
img1257_3_270.png,3,1
img1258_4_0.png,4,1
img1258_4_90.png,4,1
img1258_4_180.png,4,1
img1258_4_270.png,4,1
img1259_8_0.png,8,1
img1259_8_90.png,8,1
img1259_8_180.png,8,1
img1259_8_270.png,8,1
img1260_5_0.png,5,1
img1260_5_90.png,5,1
img1260_5_180.png,5,1
img1260_5_270.png,5,1
img1261_3_0.png,3,1
img1261_3_90.png,3,1
img1261_3_180.png,3,1
img1261_3_270.png,3,1
img1262_1_0.png,1,1
img1262_1_90.png,1,1
img1262_1_180.png,1,1
img1262_1_270.png,1,1
img1263_5_0.png,5,1
img1263_5_90.png,5,1
img1263_5_180.png,5,1
img1263_5_270.png,5,1
img1264_3_0.png,3,1
img1264_3_90.png,3,1
img1264_3_180.png,3,1
img1264_3_270.png,3,1
img1265_0_0.png,0,1
img1265_0_90.png,0,1
img1265_0_180.png,0,1
img1265_0_270.png,0,1
img1266_8_0.png,8,1
img1266_8_90.png,8,1
img1266_8_180.png,8,1
img1266_8_270.png,8,1
img1267_8_0.png,8,1
img1267_8_90.png,8,1
img1267_8_180.png,8,1
img1267_8_270.png,8,1
img1268_1_0.png,1,1
img1268_1_90.png,1,1
img1268_1_180.png,1,1
img1268_1_270.png,1,1
img1269_0_0.png,0,1
img1269_0_90.png,0,1
img1269_0_180.png,0,1
img1269_0_270.png,0,1
img1270_3_0.png,3,1
img1270_3_90.png,3,1
img1270_3_180.png,3,1
img1270_3_270.png,3,1
img1271_2_0.png,2,1
img1271_2_90.png,2,1
img1271_2_180.png,2,1
img1271_2_270.png,2,1
img1272_7_0.png,7,1
img1272_7_90.png,7,1
img1272_7_180.png,7,1
img1272_7_270.png,7,1
img1273_8_0.png,8,1
img1273_8_90.png,8,1
img1273_8_180.png,8,1
img1273_8_270.png,8,1
img1274_2_0.png,2,1
img1274_2_90.png,2,1
img1274_2_180.png,2,1
img1274_2_270.png,2,1
img1275_3_0.png,3,1
img1275_3_90.png,3,1
img1275_3_180.png,3,1
img1275_3_270.png,3,1
img1276_2_0.png,2,1
img1276_2_90.png,2,1
img1276_2_180.png,2,1
img1276_2_270.png,2,1
img1277_7_0.png,7,1
img1277_7_90.png,7,1
img1277_7_180.png,7,1
img1277_7_270.png,7,1
img1278_3_0.png,3,1
img1278_3_90.png,3,1
img1278_3_180.png,3,1
img1278_3_270.png,3,1
img1279_7_0.png,7,1
img1279_7_90.png,7,1
img1279_7_180.png,7,1
img1279_7_270.png,7,1
img1280_8_0.png,8,1
img1280_8_90.png,8,1
img1280_8_180.png,8,1
img1280_8_270.png,8,1
img1281_5_0.png,5,1
img1281_5_90.png,5,1
img1281_5_180.png,5,1
img1281_5_270.png,5,1
img1282_4_0.png,4,1
img1282_4_90.png,4,1
img1282_4_180.png,4,1
img1282_4_270.png,4,1
img1283_6_0.png,6,1
img1283_6_90.png,6,1
img1283_6_180.png,6,1
img1283_6_270.png,6,1
img1284_1_0.png,1,1
img1284_1_90.png,1,1
img1284_1_180.png,1,1
img1284_1_270.png,1,1
img1285_2_0.png,2,1
img1285_2_90.png,2,1
img1285_2_180.png,2,1
img1285_2_270.png,2,1
img1286_2_0.png,2,1
img1286_2_90.png,2,1
img1286_2_180.png,2,1
img1286_2_270.png,2,1
img1287_1_0.png,1,1
img1287_1_90.png,1,1
img1287_1_180.png,1,1
img1287_1_270.png,1,1
img1288_7_0.png,7,1
img1288_7_90.png,7,1
img1288_7_180.png,7,1
img1288_7_270.png,7,1
img1289_8_0.png,8,1
img1289_8_90.png,8,1
img1289_8_180.png,8,1
img1289_8_270.png,8,1
img1290_6_0.png,6,1
img1290_6_90.png,6,1
img1290_6_180.png,6,1
img1290_6_270.png,6,1
img1291_4_0.png,4,1
img1291_4_90.png,4,1
img1291_4_180.png,4,1
img1291_4_270.png,4,1
img1292_8_0.png,8,1
img1292_8_90.png,8,1
img1292_8_180.png,8,1
img1292_8_270.png,8,1
img1293_2_0.png,2,1
img1293_2_90.png,2,1
img1293_2_180.png,2,1
img1293_2_270.png,2,1
img1294_8_0.png,8,1
img1294_8_90.png,8,1
img1294_8_180.png,8,1
img1294_8_270.png,8,1
img1295_2_0.png,2,1
img1295_2_90.png,2,1
img1295_2_180.png,2,1
img1295_2_270.png,2,1
img1296_1_0.png,1,1
img1296_1_90.png,1,1
img1296_1_180.png,1,1
img1296_1_270.png,1,1
img1297_2_0.png,2,1
img1297_2_90.png,2,1
img1297_2_180.png,2,1
img1297_2_270.png,2,1
img1298_1_0.png,1,1
img1298_1_90.png,1,1
img1298_1_180.png,1,1
img1298_1_270.png,1,1
img1299_3_0.png,3,1
img1299_3_90.png,3,1
img1299_3_180.png,3,1
img1299_3_270.png,3,1
img1300_5_0.png,5,1
img1300_5_90.png,5,1
img1300_5_180.png,5,1
img1300_5_270.png,5,1
img1301_0_0.png,0,1
img1301_0_90.png,0,1
img1301_0_180.png,0,1
img1301_0_270.png,0,1
img1302_7_0.png,7,1
img1302_7_90.png,7,1
img1302_7_180.png,7,1
img1302_7_270.png,7,1
img1303_5_0.png,5,1
img1303_5_90.png,5,1
img1303_5_180.png,5,1
img1303_5_270.png,5,1
img1304_8_0.png,8,1
img1304_8_90.png,8,1
img1304_8_180.png,8,1
img1304_8_270.png,8,1
img1305_5_0.png,5,1
img1305_5_90.png,5,1
img1305_5_180.png,5,1
img1305_5_270.png,5,1
img1306_3_0.png,3,1
img1306_3_90.png,3,1
img1306_3_180.png,3,1
img1306_3_270.png,3,1
img1307_4_0.png,4,1
img1307_4_90.png,4,1
img1307_4_180.png,4,1
img1307_4_270.png,4,1
img1308_0_0.png,0,1
img1308_0_90.png,0,1
img1308_0_180.png,0,1
img1308_0_270.png,0,1
img1309_8_0.png,8,1
img1309_8_90.png,8,1
img1309_8_180.png,8,1
img1309_8_270.png,8,1
img1310_1_0.png,1,1
img1310_1_90.png,1,1
img1310_1_180.png,1,1
img1310_1_270.png,1,1
img1311_4_0.png,4,1
img1311_4_90.png,4,1
img1311_4_180.png,4,1
img1311_4_270.png,4,1
img1312_3_0.png,3,1
img1312_3_90.png,3,1
img1312_3_180.png,3,1
img1312_3_270.png,3,1
img1313_5_0.png,5,1
img1313_5_90.png,5,1
img1313_5_180.png,5,1
img1313_5_270.png,5,1
img1314_0_0.png,0,1
img1314_0_90.png,0,1
img1314_0_180.png,0,1
img1314_0_270.png,0,1
img1315_2_0.png,2,1
img1315_2_90.png,2,1
img1315_2_180.png,2,1
img1315_2_270.png,2,1
img1316_8_0.png,8,1
img1316_8_90.png,8,1
img1316_8_180.png,8,1
img1316_8_270.png,8,1
img1317_6_0.png,6,1
img1317_6_90.png,6,1
img1317_6_180.png,6,1
img1317_6_270.png,6,1
img1318_8_0.png,8,1
img1318_8_90.png,8,1
img1318_8_180.png,8,1
img1318_8_270.png,8,1
img1319_2_0.png,2,1
img1319_2_90.png,2,1
img1319_2_180.png,2,1
img1319_2_270.png,2,1
img1320_4_0.png,4,1
img1320_4_90.png,4,1
img1320_4_180.png,4,1
img1320_4_270.png,4,1
img1321_6_0.png,6,1
img1321_6_90.png,6,1
img1321_6_180.png,6,1
img1321_6_270.png,6,1
img1322_4_0.png,4,1
img1322_4_90.png,4,1
img1322_4_180.png,4,1
img1322_4_270.png,4,1
img1323_3_0.png,3,1
img1323_3_90.png,3,1
img1323_3_180.png,3,1
img1323_3_270.png,3,1
img1324_0_0.png,0,1
img1324_0_90.png,0,1
img1324_0_180.png,0,1
img1324_0_270.png,0,1
img1325_6_0.png,6,1
img1325_6_90.png,6,1
img1325_6_180.png,6,1
img1325_6_270.png,6,1
img1326_6_0.png,6,1
img1326_6_90.png,6,1
img1326_6_180.png,6,1
img1326_6_270.png,6,1
img1327_7_0.png,7,1
img1327_7_90.png,7,1
img1327_7_180.png,7,1
img1327_7_270.png,7,1
img1328_7_0.png,7,1
img1328_7_90.png,7,1
img1328_7_180.png,7,1
img1328_7_270.png,7,1
img1329_7_0.png,7,1
img1329_7_90.png,7,1
img1329_7_180.png,7,1
img1329_7_270.png,7,1
img1330_7_0.png,7,1
img1330_7_90.png,7,1
img1330_7_180.png,7,1
img1330_7_270.png,7,1
img1331_5_0.png,5,1
img1331_5_90.png,5,1
img1331_5_180.png,5,1
img1331_5_270.png,5,1
img1332_7_0.png,7,1
img1332_7_90.png,7,1
img1332_7_180.png,7,1
img1332_7_270.png,7,1
img1333_6_0.png,6,1
img1333_6_90.png,6,1
img1333_6_180.png,6,1
img1333_6_270.png,6,1
img1334_2_0.png,2,1
img1334_2_90.png,2,1
img1334_2_180.png,2,1
img1334_2_270.png,2,1
img1335_8_0.png,8,1
img1335_8_90.png,8,1
img1335_8_180.png,8,1
img1335_8_270.png,8,1
img1336_3_0.png,3,1
img1336_3_90.png,3,1
img1336_3_180.png,3,1
img1336_3_270.png,3,1
img1337_1_0.png,1,1
img1337_1_90.png,1,1
img1337_1_180.png,1,1
img1337_1_270.png,1,1
img1338_8_0.png,8,1
img1338_8_90.png,8,1
img1338_8_180.png,8,1
img1338_8_270.png,8,1
img1339_6_0.png,6,1
img1339_6_90.png,6,1
img1339_6_180.png,6,1
img1339_6_270.png,6,1
img1340_1_0.png,1,1
img1340_1_90.png,1,1
img1340_1_180.png,1,1
img1340_1_270.png,1,1
img1341_2_0.png,2,1
img1341_2_90.png,2,1
img1341_2_180.png,2,1
img1341_2_270.png,2,1
img1342_2_0.png,2,1
img1342_2_90.png,2,1
img1342_2_180.png,2,1
img1342_2_270.png,2,1
img1343_4_0.png,4,1
img1343_4_90.png,4,1
img1343_4_180.png,4,1
img1343_4_270.png,4,1
img1344_8_0.png,8,1
img1344_8_90.png,8,1
img1344_8_180.png,8,1
img1344_8_270.png,8,1
img1345_7_0.png,7,1
img1345_7_90.png,7,1
img1345_7_180.png,7,1
img1345_7_270.png,7,1
img1346_3_0.png,3,1
img1346_3_90.png,3,1
img1346_3_180.png,3,1
img1346_3_270.png,3,1
img1347_3_0.png,3,1
img1347_3_90.png,3,1
img1347_3_180.png,3,1
img1347_3_270.png,3,1
img1348_1_0.png,1,1
img1348_1_90.png,1,1
img1348_1_180.png,1,1
img1348_1_270.png,1,1
img1349_0_0.png,0,1
img1349_0_90.png,0,1
img1349_0_180.png,0,1
img1349_0_270.png,0,1
img1350_8_0.png,8,1
img1350_8_90.png,8,1
img1350_8_180.png,8,1
img1350_8_270.png,8,1
img1351_8_0.png,8,1
img1351_8_90.png,8,1
img1351_8_180.png,8,1
img1351_8_270.png,8,1
img1352_3_0.png,3,1
img1352_3_90.png,3,1
img1352_3_180.png,3,1
img1352_3_270.png,3,1
img1353_7_0.png,7,1
img1353_7_90.png,7,1
img1353_7_180.png,7,1
img1353_7_270.png,7,1
img1354_7_0.png,7,1
img1354_7_90.png,7,1
img1354_7_180.png,7,1
img1354_7_270.png,7,1
img1355_1_0.png,1,1
img1355_1_90.png,1,1
img1355_1_180.png,1,1
img1355_1_270.png,1,1
img1356_4_0.png,4,1
img1356_4_90.png,4,1
img1356_4_180.png,4,1
img1356_4_270.png,4,1
img1357_7_0.png,7,1
img1357_7_90.png,7,1
img1357_7_180.png,7,1
img1357_7_270.png,7,1
img1358_6_0.png,6,1
img1358_6_90.png,6,1
img1358_6_180.png,6,1
img1358_6_270.png,6,1
img1359_4_0.png,4,1
img1359_4_90.png,4,1
img1359_4_180.png,4,1
img1359_4_270.png,4,1
img1360_6_0.png,6,1
img1360_6_90.png,6,1
img1360_6_180.png,6,1
img1360_6_270.png,6,1
img1361_4_0.png,4,1
img1361_4_90.png,4,1
img1361_4_180.png,4,1
img1361_4_270.png,4,1
img1362_7_0.png,7,1
img1362_7_90.png,7,1
img1362_7_180.png,7,1
img1362_7_270.png,7,1
img1363_3_0.png,3,1
img1363_3_90.png,3,1
img1363_3_180.png,3,1
img1363_3_270.png,3,1
img1364_8_0.png,8,1
img1364_8_90.png,8,1
img1364_8_180.png,8,1
img1364_8_270.png,8,1
img1365_3_0.png,3,1
img1365_3_90.png,3,1
img1365_3_180.png,3,1
img1365_3_270.png,3,1
img1366_4_0.png,4,1
img1366_4_90.png,4,1
img1366_4_180.png,4,1
img1366_4_270.png,4,1
img1367_5_0.png,5,1
img1367_5_90.png,5,1
img1367_5_180.png,5,1
img1367_5_270.png,5,1
img1368_3_0.png,3,1
img1368_3_90.png,3,1
img1368_3_180.png,3,1
img1368_3_270.png,3,1
img1369_4_0.png,4,1
img1369_4_90.png,4,1
img1369_4_180.png,4,1
img1369_4_270.png,4,1
img1370_8_0.png,8,1
img1370_8_90.png,8,1
img1370_8_180.png,8,1
img1370_8_270.png,8,1
img1371_5_0.png,5,1
img1371_5_90.png,5,1
img1371_5_180.png,5,1
img1371_5_270.png,5,1
img1372_0_0.png,0,1
img1372_0_90.png,0,1
img1372_0_180.png,0,1
img1372_0_270.png,0,1
img1373_1_0.png,1,1
img1373_1_90.png,1,1
img1373_1_180.png,1,1
img1373_1_270.png,1,1
img1374_6_0.png,6,1
img1374_6_90.png,6,1
img1374_6_180.png,6,1
img1374_6_270.png,6,1
img1375_1_0.png,1,1
img1375_1_90.png,1,1
img1375_1_180.png,1,1
img1375_1_270.png,1,1
img1376_8_0.png,8,1
img1376_8_90.png,8,1
img1376_8_180.png,8,1
img1376_8_270.png,8,1
img1377_7_0.png,7,1
img1377_7_90.png,7,1
img1377_7_180.png,7,1
img1377_7_270.png,7,1
img1378_8_0.png,8,1
img1378_8_90.png,8,1
img1378_8_180.png,8,1
img1378_8_270.png,8,1
img1379_7_0.png,7,1
img1379_7_90.png,7,1
img1379_7_180.png,7,1
img1379_7_270.png,7,1
img1380_8_0.png,8,1
img1380_8_90.png,8,1
img1380_8_180.png,8,1
img1380_8_270.png,8,1
img1381_8_0.png,8,1
img1381_8_90.png,8,1
img1381_8_180.png,8,1
img1381_8_270.png,8,1
img1382_3_0.png,3,1
img1382_3_90.png,3,1
img1382_3_180.png,3,1
img1382_3_270.png,3,1
img1383_1_0.png,1,1
img1383_1_90.png,1,1
img1383_1_180.png,1,1
img1383_1_270.png,1,1
img1384_1_0.png,1,1
img1384_1_90.png,1,1
img1384_1_180.png,1,1
img1384_1_270.png,1,1
img1385_3_0.png,3,1
img1385_3_90.png,3,1
img1385_3_180.png,3,1
img1385_3_270.png,3,1
img1386_2_0.png,2,1
img1386_2_90.png,2,1
img1386_2_180.png,2,1
img1386_2_270.png,2,1
img1387_1_0.png,1,1
img1387_1_90.png,1,1
img1387_1_180.png,1,1
img1387_1_270.png,1,1
img1388_0_0.png,0,1
img1388_0_90.png,0,1
img1388_0_180.png,0,1
img1388_0_270.png,0,1
img1389_6_0.png,6,1
img1389_6_90.png,6,1
img1389_6_180.png,6,1
img1389_6_270.png,6,1
img1390_6_0.png,6,1
img1390_6_90.png,6,1
img1390_6_180.png,6,1
img1390_6_270.png,6,1
img1391_2_0.png,2,1
img1391_2_90.png,2,1
img1391_2_180.png,2,1
img1391_2_270.png,2,1
img1392_7_0.png,7,1
img1392_7_90.png,7,1
img1392_7_180.png,7,1
img1392_7_270.png,7,1
img1393_3_0.png,3,1
img1393_3_90.png,3,1
img1393_3_180.png,3,1
img1393_3_270.png,3,1
img1394_0_0.png,0,1
img1394_0_90.png,0,1
img1394_0_180.png,0,1
img1394_0_270.png,0,1
img1395_4_0.png,4,1
img1395_4_90.png,4,1
img1395_4_180.png,4,1
img1395_4_270.png,4,1
img1396_0_0.png,0,1
img1396_0_90.png,0,1
img1396_0_180.png,0,1
img1396_0_270.png,0,1
img1397_0_0.png,0,1
img1397_0_90.png,0,1
img1397_0_180.png,0,1
img1397_0_270.png,0,1
img1398_5_0.png,5,1
img1398_5_90.png,5,1
img1398_5_180.png,5,1
img1398_5_270.png,5,1
img1399_3_0.png,3,1
img1399_3_90.png,3,1
img1399_3_180.png,3,1
img1399_3_270.png,3,1
img1400_8_0.png,8,1
img1400_8_90.png,8,1
img1400_8_180.png,8,1
img1400_8_270.png,8,1
img1401_3_0.png,3,1
img1401_3_90.png,3,1
img1401_3_180.png,3,1
img1401_3_270.png,3,1
img1402_1_0.png,1,1
img1402_1_90.png,1,1
img1402_1_180.png,1,1
img1402_1_270.png,1,1
img1403_1_0.png,1,1
img1403_1_90.png,1,1
img1403_1_180.png,1,1
img1403_1_270.png,1,1
img1404_2_0.png,2,1
img1404_2_90.png,2,1
img1404_2_180.png,2,1
img1404_2_270.png,2,1
img1405_4_0.png,4,1
img1405_4_90.png,4,1
img1405_4_180.png,4,1
img1405_4_270.png,4,1
img1406_5_0.png,5,1
img1406_5_90.png,5,1
img1406_5_180.png,5,1
img1406_5_270.png,5,1
img1407_1_0.png,1,1
img1407_1_90.png,1,1
img1407_1_180.png,1,1
img1407_1_270.png,1,1
img1408_0_0.png,0,1
img1408_0_90.png,0,1
img1408_0_180.png,0,1
img1408_0_270.png,0,1
img1409_1_0.png,1,1
img1409_1_90.png,1,1
img1409_1_180.png,1,1
img1409_1_270.png,1,1
img1410_3_0.png,3,1
img1410_3_90.png,3,1
img1410_3_180.png,3,1
img1410_3_270.png,3,1
img1411_7_0.png,7,1
img1411_7_90.png,7,1
img1411_7_180.png,7,1
img1411_7_270.png,7,1
img1412_8_0.png,8,1
img1412_8_90.png,8,1
img1412_8_180.png,8,1
img1412_8_270.png,8,1
img1413_6_0.png,6,1
img1413_6_90.png,6,1
img1413_6_180.png,6,1
img1413_6_270.png,6,1
img1414_7_0.png,7,1
img1414_7_90.png,7,1
img1414_7_180.png,7,1
img1414_7_270.png,7,1
img1415_1_0.png,1,1
img1415_1_90.png,1,1
img1415_1_180.png,1,1
img1415_1_270.png,1,1
img1416_7_0.png,7,1
img1416_7_90.png,7,1
img1416_7_180.png,7,1
img1416_7_270.png,7,1
img1417_1_0.png,1,1
img1417_1_90.png,1,1
img1417_1_180.png,1,1
img1417_1_270.png,1,1
img1418_4_0.png,4,1
img1418_4_90.png,4,1
img1418_4_180.png,4,1
img1418_4_270.png,4,1
img1419_6_0.png,6,1
img1419_6_90.png,6,1
img1419_6_180.png,6,1
img1419_6_270.png,6,1
img1420_5_0.png,5,1
img1420_5_90.png,5,1
img1420_5_180.png,5,1
img1420_5_270.png,5,1
img1421_7_0.png,7,1
img1421_7_90.png,7,1
img1421_7_180.png,7,1
img1421_7_270.png,7,1
img1422_7_0.png,7,1
img1422_7_90.png,7,1
img1422_7_180.png,7,1
img1422_7_270.png,7,1
img1423_1_0.png,1,1
img1423_1_90.png,1,1
img1423_1_180.png,1,1
img1423_1_270.png,1,1
img1424_4_0.png,4,1
img1424_4_90.png,4,1
img1424_4_180.png,4,1
img1424_4_270.png,4,1
img1425_7_0.png,7,1
img1425_7_90.png,7,1
img1425_7_180.png,7,1
img1425_7_270.png,7,1
img1426_4_0.png,4,1
img1426_4_90.png,4,1
img1426_4_180.png,4,1
img1426_4_270.png,4,1
img1427_1_0.png,1,1
img1427_1_90.png,1,1
img1427_1_180.png,1,1
img1427_1_270.png,1,1
img1428_3_0.png,3,1
img1428_3_90.png,3,1
img1428_3_180.png,3,1
img1428_3_270.png,3,1
img1429_4_0.png,4,1
img1429_4_90.png,4,1
img1429_4_180.png,4,1
img1429_4_270.png,4,1
img1430_5_0.png,5,1
img1430_5_90.png,5,1
img1430_5_180.png,5,1
img1430_5_270.png,5,1
img1431_8_0.png,8,1
img1431_8_90.png,8,1
img1431_8_180.png,8,1
img1431_8_270.png,8,1
img1432_4_0.png,4,1
img1432_4_90.png,4,1
img1432_4_180.png,4,1
img1432_4_270.png,4,1
img1433_8_0.png,8,1
img1433_8_90.png,8,1
img1433_8_180.png,8,1
img1433_8_270.png,8,1
img1434_2_0.png,2,1
img1434_2_90.png,2,1
img1434_2_180.png,2,1
img1434_2_270.png,2,1
img1435_6_0.png,6,1
img1435_6_90.png,6,1
img1435_6_180.png,6,1
img1435_6_270.png,6,1
img1436_2_0.png,2,1
img1436_2_90.png,2,1
img1436_2_180.png,2,1
img1436_2_270.png,2,1
img1437_8_0.png,8,1
img1437_8_90.png,8,1
img1437_8_180.png,8,1
img1437_8_270.png,8,1
img1438_6_0.png,6,1
img1438_6_90.png,6,1
img1438_6_180.png,6,1
img1438_6_270.png,6,1
img1439_2_0.png,2,1
img1439_2_90.png,2,1
img1439_2_180.png,2,1
img1439_2_270.png,2,1
img1440_2_0.png,2,1
img1440_2_90.png,2,1
img1440_2_180.png,2,1
img1440_2_270.png,2,1
img1441_0_0.png,0,1
img1441_0_90.png,0,1
img1441_0_180.png,0,1
img1441_0_270.png,0,1
img1442_0_0.png,0,1
img1442_0_90.png,0,1
img1442_0_180.png,0,1
img1442_0_270.png,0,1
img1443_7_0.png,7,1
img1443_7_90.png,7,1
img1443_7_180.png,7,1
img1443_7_270.png,7,1
img1444_1_0.png,1,1
img1444_1_90.png,1,1
img1444_1_180.png,1,1
img1444_1_270.png,1,1
img1445_4_0.png,4,1
img1445_4_90.png,4,1
img1445_4_180.png,4,1
img1445_4_270.png,4,1
img1446_4_0.png,4,1
img1446_4_90.png,4,1
img1446_4_180.png,4,1
img1446_4_270.png,4,1
img1447_3_0.png,3,1
img1447_3_90.png,3,1
img1447_3_180.png,3,1
img1447_3_270.png,3,1
img1448_2_0.png,2,1
img1448_2_90.png,2,1
